#REF!,2LVERU JUNIOR,,Granules en gélules à ouvrir,HOMEO
1,[18F]FDG-FR 300 à 3100 MBq/m,,Solution injectable,fludeoxyglucose (18F) 
1,AACIDEXAM,5 mg / 1 mL,Solution injectable,dexamethasone
#REF!,AACIDEXAM,5 mg / 1 mL,Solution injectable,dexamethasone
#REF!,AACIDEXAM,5 mg / 1 mL,Solution injectable,dexamethasone
1,AACIFEMINE,2 mg,Comprimé,estriol
#REF!,AACIFEMINE,1 mg / 1 g,Crème,estriol
#REF!,AACIFEMINE,"0,5 mg / 1 g",Ovule,estriol
#REF!,AACIFEMINE,2 mg,Comprimé,estriol
1,Abacavir/Lamivudine Viatris,600 mg / 300 mg,Comprimé pelliculé,lamivudine and abacavir
#REF!,Abacavir/Lamivudine Viatris,600 mg / 300 mg,Comprimé pelliculé,lamivudine and abacavir
#REF!,Abacavir/Lamivudine Viatris,600 mg / 300 mg,Comprimé pelliculé,lamivudine and abacavir
#REF!,Abacavir/Lamivudine Viatris,600 mg / 300 mg,Comprimé pelliculé,lamivudine and abacavir
#REF!,Abacavir/Lamivudine Viatris,600 mg / 300 mg,Comprimé pelliculé,lamivudine and abacavir
1,Abasaglar,100 UI / 1 mL,Solution injectable,insulin glargine
#REF!,Abasaglar,100 UI / 1 mL,Solution injectable,insulin glargine
#REF!,Abasaglar,100 UI / 1 mL,Solution injectable,insulin glargine
#REF!,Abasaglar,100 UI / 1 mL,Solution injectable,insulin glargine
#REF!,Abasaglar,100 UI / 1 mL,Solution injectable,insulin glargine
#REF!,Abasaglar,100 UI / 1 mL,Solution injectable,insulin glargine
#REF!,Abasaglar,100 UI / 1 mL,Solution injectable,insulin glargine
#REF!,Abasaglar,100 UI / 1 mL,Solution injectable,insulin glargine
#REF!,Abasaglar,100 UI / 1 mL,Solution injectable,insulin glargine
#REF!,Abasaglar,100 UI / 1 mL,Solution injectable,insulin glargine
#REF!,Abasaglar,100 UI / 1 mL,Solution injectable,insulin glargine
#REF!,Abasaglar,100 UI / 1 mL,Solution injectable,insulin glargine
#REF!,Abasaglar,100 UI / 1 mL,Solution injectable,insulin glargine
1,Abecma 260 - 500 x 10^6 cellules,,Dispersion pour perfusion,idecabtagene vicleucel
1,Abelcet Lipid Complex,5 mg / 1 mL,Solution à diluer pour perfusion d¿une émulsion,amphotericin B
#REF!,Abelcet Lipid Complex,5 mg / 1 mL,Solution à diluer pour perfusion d¿une émulsion,amphotericin B
1,Abevmy,25 mg / 1 mL,Dispersion à diluer pour perfusion,bevacizumab
#REF!,Abevmy,25 mg / 1 mL,Dispersion à diluer pour perfusion,bevacizumab
#REF!,Abevmy,25 mg / 1 mL,Dispersion à diluer pour perfusion,bevacizumab
#REF!,Abevmy,25 mg / 1 mL,Dispersion à diluer pour perfusion,bevacizumab
#REF!,Abevmy,25 mg / 1 mL,Dispersion à diluer pour perfusion,bevacizumab
1,ABILIFY,30 mg,Comprimé,aripiprazole
#REF!,ABILIFY,30 mg,Comprimé orodispersible,aripiprazole
#REF!,ABILIFY,5 mg,Comprimé,aripiprazole
#REF!,ABILIFY,30 mg,Comprimé,aripiprazole
#REF!,ABILIFY,30 mg,Comprimé orodispersible,aripiprazole
#REF!,ABILIFY,30 mg,Comprimé orodispersible,aripiprazole
#REF!,ABILIFY,30 mg,Comprimé,aripiprazole
#REF!,ABILIFY,15 mg,Comprimé orodispersible,aripiprazole
#REF!,ABILIFY,10 mg,Comprimé,aripiprazole
#REF!,ABILIFY,10 mg,Comprimé,aripiprazole
#REF!,ABILIFY,10 mg,Comprimé,aripiprazole
#REF!,ABILIFY,1 mg / 1 mL,Solution buvable,aripiprazole
#REF!,ABILIFY,15 mg,Comprimé,aripiprazole
#REF!,ABILIFY,1 mg / 1 mL,Solution buvable,aripiprazole
#REF!,ABILIFY,1 mg / 1 mL,Solution buvable,aripiprazole
#REF!,ABILIFY,15 mg,Comprimé orodispersible,aripiprazole
#REF!,ABILIFY,30 mg,Comprimé,aripiprazole
#REF!,ABILIFY,5 mg,Comprimé,aripiprazole
#REF!,ABILIFY,"7,5 mg / 1 mL",Solution injectable,aripiprazole
#REF!,ABILIFY,10 mg,Comprimé,aripiprazole
#REF!,ABILIFY,5 mg,Comprimé orodispersible,aripiprazole
#REF!,ABILIFY,15 mg,Comprimé,aripiprazole
#REF!,ABILIFY,5 mg,Comprimé orodispersible,aripiprazole
#REF!,ABILIFY,5 mg,Comprimé,aripiprazole
#REF!,ABILIFY,5 mg,Comprimé,aripiprazole
#REF!,ABILIFY,5 mg,Comprimé,aripiprazole
#REF!,ABILIFY,5 mg,Comprimé orodispersible,aripiprazole
#REF!,ABILIFY,15 mg,Comprimé,aripiprazole
#REF!,ABILIFY,15 mg,Comprimé,aripiprazole
#REF!,ABILIFY,10 mg,Comprimé orodispersible,aripiprazole
#REF!,ABILIFY,15 mg,Comprimé,aripiprazole
#REF!,ABILIFY,10 mg,Comprimé orodispersible,aripiprazole
#REF!,ABILIFY,30 mg,Comprimé,aripiprazole
#REF!,ABILIFY,10 mg,Comprimé,aripiprazole
1,ABILIFY MAINTENA,400 mg,Poudre et solvant pour suspension injectable à libération prolongée,aripiprazole
#REF!,ABILIFY MAINTENA,300 mg,Poudre et solvant pour suspension injectable à libération prolongée,aripiprazole
#REF!,ABILIFY MAINTENA,300 mg,Poudre et solvant pour suspension injectable à libération prolongée,aripiprazole
#REF!,ABILIFY MAINTENA,400 mg,Poudre et solvant pour suspension injectable à libération prolongée,aripiprazole
1,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
#REF!,Abirateron EG,250 mg,Comprimé pelliculé,abiraterone
1,Abiraterone Accord,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiraterone Accord,250 mg,Comprimé,abiraterone
#REF!,Abiraterone Accord,500 mg,Comprimé pelliculé,abiraterone
1,Abiraterone Eugia,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiraterone Eugia,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiraterone Eugia,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiraterone Eugia,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiraterone Eugia,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiraterone Eugia,500 mg,Comprimé pelliculé,abiraterone
1,Abiraterone Synthon,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiraterone Synthon,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiraterone Synthon,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiraterone Synthon,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiraterone Synthon,250 mg,Comprimé,abiraterone
1,Abiratérone Mylan,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiratérone Mylan,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiratérone Mylan,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiratérone Mylan,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiratérone Mylan,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiratérone Mylan,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiratérone Mylan,1000 mg,Comprimé pelliculé,abiraterone
#REF!,Abiratérone Mylan,1000 mg,Comprimé pelliculé,abiraterone
#REF!,Abiratérone Mylan,1000 mg,Comprimé pelliculé,abiraterone
#REF!,Abiratérone Mylan,1000 mg,Comprimé pelliculé,abiraterone
#REF!,Abiratérone Mylan,1000 mg,Comprimé pelliculé,abiraterone
#REF!,Abiratérone Mylan,1000 mg,Comprimé pelliculé,abiraterone
#REF!,Abiratérone Mylan,1000 mg,Comprimé pelliculé,abiraterone
#REF!,Abiratérone Mylan,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiratérone Mylan,500 mg,Comprimé pelliculé,abiraterone
#REF!,Abiratérone Mylan,1000 mg,Comprimé pelliculé,abiraterone
1,ABRAXANE,100 mg,Poudre pour solution pour perfusion,paclitaxel
1,Abrysvo,"60 mcg / 0,5 mL + 60 mcg  / 0,5 mL",Poudre et solvant pour solution injectable,respiratory syncytial virus vaccines
#REF!,Abrysvo,"60 mcg / 0,5 mL + 60 mcg  / 0,5 mL",Poudre et solvant pour solution injectable,respiratory syncytial virus vaccines
#REF!,Abrysvo,"60 mcg / 0,5 mL + 60 mcg  / 0,5 mL",Poudre et solvant pour solution injectable,respiratory syncytial virus vaccines
#REF!,Abrysvo,"60 mcg / 0,5 mL + 60 mcg  / 0,5 mL",Poudre et solvant pour solution injectable,respiratory syncytial virus vaccines
#REF!,Abrysvo,"60 mcg / 0,5 mL + 60 mcg  / 0,5 mL",Poudre et solvant pour solution injectable,respiratory syncytial virus vaccines
#REF!,Abrysvo,"60 mcg / 0,5 mL + 60 mcg  / 0,5 mL",Poudre et solvant pour solution injectable,respiratory syncytial virus vaccines
1,ABSEAMED,"8000 UI / 0,8 mL",Solution injectable,erythropoietin
#REF!,ABSEAMED,"1000 UI / 0,5 mL",Solution injectable,erythropoietin
#REF!,ABSEAMED,"1000 UI / 0,5 mL",Solution injectable,erythropoietin
#REF!,ABSEAMED,"4000 UI / 0,4 mL",Solution injectable,erythropoietin
#REF!,ABSEAMED,10000 UI / 1 mL,Solution injectable,erythropoietin
#REF!,ABSEAMED,10000 UI / 1 mL,Solution injectable,erythropoietin
#REF!,ABSEAMED,"3000 UI / 0,3 mL",Solution injectable,erythropoietin
#REF!,ABSEAMED,"8000 UI / 0,8 mL",Solution injectable,erythropoietin
#REF!,ABSEAMED,"6000 UI / 0,6 mL",Solution injectable,erythropoietin
#REF!,ABSEAMED,"6000 UI / 0,6 mL",Solution injectable,erythropoietin
#REF!,ABSEAMED,2000 UI / 1 mL,Solution injectable,erythropoietin
#REF!,ABSEAMED,"4000 UI / 0,4 mL",Solution injectable,erythropoietin
#REF!,ABSEAMED,"5000 UI / 0,5 mL",Solution injectable,erythropoietin
#REF!,ABSEAMED,"5000 UI / 0,5 mL",Solution injectable,erythropoietin
#REF!,ABSEAMED,"3000 UI / 0,3 mL",Solution injectable,erythropoietin
#REF!,ABSEAMED,2000 UI / 1 mL,Solution injectable,erythropoietin
1,ABUFENE,400 mg,Comprimé,OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM
1,ACARA TRIO,35 mg + 500 mg  / 1000 UI,Comprimé pelliculé + Granulés,"risedronic acid, calcium and colecalciferol, sequential"
#REF!,ACARA TRIO,35 mg + 500 mg  / 1000 UI,Comprimé pelliculé + Granulés,"risedronic acid, calcium and colecalciferol, sequential"
1,Acarizax,,Lyophilisat sublingual,house dust mites
#REF!,Acarizax,,Lyophilisat sublingual,house dust mites
#REF!,Acarizax,,Lyophilisat sublingual,house dust mites
1,Acatar Mono,3 mg / 1 mL,Sirop,dextromethorphan
1,Accofil,"30 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"48 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"30 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"30 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"30 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"30 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"30 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"30 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"30 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"30 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"48 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"48 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"48 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"48 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"48 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"48 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"48 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
#REF!,Accofil,"48 MUI / 0,5 mL",Solution injectable/pour perfusion en seringue préremplie,filgrastim
1,Aceclofenac EG,100 mg,Comprimé pelliculé,aceclofenac
#REF!,Aceclofenac EG,100 mg,Comprimé pelliculé,aceclofenac
#REF!,Aceclofenac EG,100 mg,Comprimé pelliculé,aceclofenac
#REF!,Aceclofenac EG,100 mg,Comprimé pelliculé,aceclofenac
#REF!,Aceclofenac EG,100 mg,Comprimé pelliculé,aceclofenac
#REF!,Aceclofenac EG,100 mg,Comprimé pelliculé,aceclofenac
#REF!,Aceclofenac EG,100 mg,Comprimé pelliculé,aceclofenac
1,Acemetax,60 mg,Gélule,acemetacin
#REF!,Acemetax,60 mg,Gélule,acemetacin
#REF!,Acemetax,60 mg,Gélule,acemetacin
1,ACETYLCYSTEINE EG,600 mg,Granulés pour solution buvable,acetylcysteine
#REF!,ACETYLCYSTEINE EG,600 mg,Granulés pour solution buvable,acetylcysteine
#REF!,ACETYLCYSTEINE EG,600 mg,Granulés pour solution buvable,acetylcysteine
#REF!,ACETYLCYSTEINE EG,600 mg,Granulés pour solution buvable,acetylcysteine
#REF!,ACETYLCYSTEINE EG,600 mg,Granulés pour solution buvable,acetylcysteine
#REF!,ACETYLCYSTEINE EG,600 mg,Granulés pour solution buvable,acetylcysteine
#REF!,ACETYLCYSTEINE EG,600 mg,Comprimé effervescent,acetylcysteine
#REF!,ACETYLCYSTEINE EG,600 mg,Comprimé effervescent,acetylcysteine
#REF!,ACETYLCYSTEINE EG,600 mg,Comprimé effervescent,acetylcysteine
#REF!,ACETYLCYSTEINE EG,600 mg,Comprimé effervescent,acetylcysteine
#REF!,ACETYLCYSTEINE EG,600 mg,Comprimé effervescent,acetylcysteine
#REF!,ACETYLCYSTEINE EG,200 mg,Granulés pour solution buvable,acetylcysteine
#REF!,ACETYLCYSTEINE EG,200 mg,Gélule,acetylcysteine
#REF!,ACETYLCYSTEINE EG,200 mg,Gélule,acetylcysteine
#REF!,ACETYLCYSTEINE EG,600 mg,Comprimé effervescent,acetylcysteine
#REF!,ACETYLCYSTEINE EG,600 mg,Granulés pour solution buvable,acetylcysteine
1,Aciclovir EG,200 mg,Comprimé,aciclovir
#REF!,Aciclovir EG,200 mg,Comprimé,aciclovir
#REF!,Aciclovir EG,200 mg,Comprimé,aciclovir
#REF!,Aciclovir EG,200 mg,Comprimé,aciclovir
#REF!,Aciclovir EG,200 mg,Comprimé,aciclovir
#REF!,Aciclovir EG,800 mg,Comprimé,aciclovir
#REF!,Aciclovir EG,800 mg,Comprimé,aciclovir
#REF!,Aciclovir EG,800 mg,Comprimé,aciclovir
1,ACICLOVIR EG (proc.nationale),200 mg,Comprimé,aciclovir
#REF!,ACICLOVIR EG (proc.nationale),800 mg,Comprimé,aciclovir
#REF!,ACICLOVIR EG (proc.nationale),200 mg,Comprimé,aciclovir
1,Aciclovir GSK,400 mg / 5 mL,Suspension buvable,aciclovir
#REF!,Aciclovir GSK,200 mg,Comprimé,aciclovir
#REF!,Aciclovir GSK,250 mg,Poudre pour solution injectable,aciclovir
#REF!,Aciclovir GSK,400 mg / 5 mL,Suspension buvable,aciclovir
#REF!,Aciclovir GSK,50 mg / 1 g,Crème,aciclovir
#REF!,Aciclovir GSK,800 mg,Comprimé,aciclovir
1,ACICLOVIR HOSPIRA,25 mg / 1 mL,Dispersion à diluer pour perfusion,aciclovir
#REF!,ACICLOVIR HOSPIRA,25 mg / 1 mL,Dispersion à diluer pour perfusion,aciclovir
#REF!,ACICLOVIR HOSPIRA,25 mg / 1 mL,Dispersion à diluer pour perfusion,aciclovir
1,ACICLOVIR RATIOPHARM,800 mg,Comprimé,aciclovir
1,Aciclovir-ratiopharm,50 mg / 1 g,Crème,aciclovir
#REF!,Aciclovir-ratiopharm,50 mg / 1 g,Crème,aciclovir
#REF!,Aciclovir-ratiopharm,50 mg / 1 g,Crème,aciclovir
#REF!,Aciclovir-ratiopharm,50 mg / 1 g,Crème,aciclovir
1,Aciclovir-ratiopharm Lippenherpescreme,50 mg / 1 g,Crème,aciclovir
#REF!,Aciclovir-ratiopharm Lippenherpescreme,50 mg / 1 g,Crème,aciclovir
1,Acide acétylsalicylique Panpharma,500 mg,Poudre et solvant pour solution injectable,acetylsalicylic acid
#REF!,Acide acétylsalicylique Panpharma,500 mg,Poudre et solvant pour solution injectable,acetylsalicylic acid
1,Acide ibandronique Sandoz-50,50 mg,Comprimé pelliculé,ibandronic acid
#REF!,Acide ibandronique Sandoz-50,50 mg,Comprimé pelliculé,ibandronic acid
#REF!,Acide ibandronique Sandoz-50,50 mg,Comprimé pelliculé,ibandronic acid
#REF!,Acide ibandronique Sandoz-50,50 mg,Comprimé pelliculé,ibandronic acid
#REF!,Acide ibandronique Sandoz-50,50 mg,Comprimé pelliculé,ibandronic acid
1,Acide zolédronique Fresenius Kabi,4 mg / 5 mL,Solution à diluer pour perfusion,zoledronic acid
#REF!,Acide zolédronique Fresenius Kabi,4 mg / 5 mL,Solution à diluer pour perfusion,zoledronic acid
#REF!,Acide zolédronique Fresenius Kabi,4 mg / 5 mL,Solution à diluer pour perfusion,zoledronic acid
1,Acide zolédronique medac 4mg/100ml,4 mg / 100 mL,Solution pour perfusion,zoledronic acid
#REF!,Acide zolédronique medac 4mg/100ml,4 mg / 100 mL,Solution pour perfusion,zoledronic acid
#REF!,Acide zolédronique medac 4mg/100ml,4 mg / 100 mL,Solution pour perfusion,zoledronic acid
1,Acide zolédronique medac 4mg/5ml,4 mg / 5 mL,Solution à diluer pour perfusion,zoledronic acid
#REF!,Acide zolédronique medac 4mg/5ml,4 mg / 5 mL,Solution à diluer pour perfusion,zoledronic acid
#REF!,Acide zolédronique medac 4mg/5ml,4 mg / 5 mL,Solution à diluer pour perfusion,zoledronic acid
1,Acide zolédronique Mylan-4mg/5ml,4 mg / 5 mL,Solution à diluer pour perfusion,zoledronic acid
#REF!,Acide zolédronique Mylan-4mg/5ml,4 mg / 5 mL,Solution à diluer pour perfusion,zoledronic acid
#REF!,Acide zolédronique Mylan-4mg/5ml,4 mg / 5 mL,Solution à diluer pour perfusion,zoledronic acid
1,ACLASTA,5 mg / 100 mL,Solution pour perfusion,zoledronic acid
1,ACNEPLUS,20 mg / 1 g + 50 mg  / 1 g,Crème,"benzoyl peroxide, combinations"
1,Act-HIB,"10 mcg / 0,5 mL",Poudre et solvant pour solution injectable,"haemophilus influenzae B, purified antigen conjugated"
1,"Actelsar HCT 40mg/12,5mg","40 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 40mg/12,5mg","40 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 40mg/12,5mg","40 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 40mg/12,5mg","40 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 40mg/12,5mg","40 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 40mg/12,5mg","40 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 40mg/12,5mg","40 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 40mg/12,5mg","40 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 40mg/12,5mg","40 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 40mg/12,5mg","40 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 40mg/12,5mg","40 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 40mg/12,5mg","40 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 40mg/12,5mg","40 mg / 12,5 mg",Comprimé,telmisartan and diuretics
1,"Actelsar HCT 80mg/12,5mg","80 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 80mg/12,5mg","80 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 80mg/12,5mg","80 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 80mg/12,5mg","80 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 80mg/12,5mg","80 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 80mg/12,5mg","80 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 80mg/12,5mg","80 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 80mg/12,5mg","80 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 80mg/12,5mg","80 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 80mg/12,5mg","80 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 80mg/12,5mg","80 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 80mg/12,5mg","80 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 80mg/12,5mg","80 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 80mg/12,5mg","80 mg / 12,5 mg",Comprimé,telmisartan and diuretics
#REF!,"Actelsar HCT 80mg/12,5mg","80 mg / 12,5 mg",Comprimé,telmisartan and diuretics
1,Actelsar HCT 80mg/25mg,80 mg / 25 mg,Comprimé,telmisartan and diuretics
#REF!,Actelsar HCT 80mg/25mg,80 mg / 25 mg,Comprimé,telmisartan and diuretics
#REF!,Actelsar HCT 80mg/25mg,80 mg / 25 mg,Comprimé,telmisartan and diuretics
#REF!,Actelsar HCT 80mg/25mg,80 mg / 25 mg,Comprimé,telmisartan and diuretics
#REF!,Actelsar HCT 80mg/25mg,80 mg / 25 mg,Comprimé,telmisartan and diuretics
#REF!,Actelsar HCT 80mg/25mg,80 mg / 25 mg,Comprimé,telmisartan and diuretics
#REF!,Actelsar HCT 80mg/25mg,80 mg / 25 mg,Comprimé,telmisartan and diuretics
#REF!,Actelsar HCT 80mg/25mg,80 mg / 25 mg,Comprimé,telmisartan and diuretics
#REF!,Actelsar HCT 80mg/25mg,80 mg / 25 mg,Comprimé,telmisartan and diuretics
#REF!,Actelsar HCT 80mg/25mg,80 mg / 25 mg,Comprimé,telmisartan and diuretics
#REF!,Actelsar HCT 80mg/25mg,80 mg / 25 mg,Comprimé,telmisartan and diuretics
#REF!,Actelsar HCT 80mg/25mg,80 mg / 25 mg,Comprimé,telmisartan and diuretics
#REF!,Actelsar HCT 80mg/25mg,80 mg / 25 mg,Comprimé,telmisartan and diuretics
1,ACTHEANE,250 mg,Comprimé,HOMEO
#REF!,ACTHEANE,250 mg,Comprimé,HOMEO
#REF!,ACTHEANE,250 mg,Comprimé,HOMEO
#REF!,ACTHEANE,250 mg,Comprimé,HOMEO
1,ACTIKERALL,5 mg / 1 g + 100 mg  / 1 g,Solution pour application cutanée,Other dermatologicals
1,Actilyse,50 mg,Poudre et solvant pour solution injectable/pour perfusion,alteplase
#REF!,Actilyse,20 mg,Poudre et solvant pour solution injectable/pour perfusion,alteplase
#REF!,Actilyse,10 mg,Poudre et solvant pour solution injectable/pour perfusion,alteplase
1,Actilyse Cathflo,2 mg,Poudre pour solution pour injection/perfusion,alteplase
1,ACTISOUFRE,13 mg + 500 mg,Solution pour pulvérisation nasale/Solution buccale,combinations
#REF!,ACTISOUFRE,4 mg + 50 mg,Suspension buvable + Suspension pour instillation nasale,OTHER COLD PREPARATIONS
1,ACTIVELLE,"1 mg + 0,5 mg",Comprimé pelliculé,norethisterone and estrogen
1,ACTIVELLE MINOR,"0,5 mg + 0,1 mg",Comprimé pelliculé,norethisterone and estrogen
#REF!,ACTIVELLE MINOR,"0,5 mg + 0,1 mg",Comprimé pelliculé,norethisterone and estrogen
1,ACTONEL,30 mg,Comprimé pelliculé,risedronic acid
#REF!,ACTONEL,5 mg,Comprimé pelliculé,risedronic acid
#REF!,ACTONEL,5 mg,Comprimé pelliculé,risedronic acid
#REF!,ACTONEL,5 mg,Comprimé pelliculé,risedronic acid
#REF!,ACTONEL,30 mg,Comprimé pelliculé,risedronic acid
#REF!,ACTONEL,5 mg,Comprimé pelliculé,risedronic acid
#REF!,ACTONEL,75 mg,Comprimé pelliculé,risedronic acid
#REF!,ACTONEL,75 mg,Comprimé pelliculé,risedronic acid
#REF!,ACTONEL,75 mg,Comprimé pelliculé,risedronic acid
#REF!,ACTONEL,5 mg,Comprimé pelliculé,risedronic acid
#REF!,ACTONEL,75 mg,Comprimé pelliculé,risedronic acid
#REF!,ACTONEL,5 mg,Comprimé pelliculé,risedronic acid
